Gene_ID,Other_IDs
M9H77_15910,"Cro001G.4453.1.p1, CrChr2.3021, CRO_T105615"
M9H77_15913,"CRO_T021556, CRO_T105684"
M9H77_15914,CRO_T003537
M9H77_15915,Cro001G.4480.1.p1
M9H77_15916,Cro001G.4481.1.p1
M9H77_15917,"Cro001G.4482.2.p1, Cro001G.4482.3.p1, CrChr2.3013, CRO_T105623"
M9H77_15918,Cro001G.4483.1.p1
M9H77_15919,"CRO_T016992, Cro001G.4484.4.p1, CrChr2.3011"
M9H77_15920,CRO_T016993
M9H77_15921,"CRO_T025625, CRO_T001261, Cro001G.4484.9.p1, CrChr2.3005, CrChr2.3009"
M9H77_15924,"CRO_T025625, CRO_T001261, Cro001G.4484.9.p1, CrChr2.3005, CrChr2.3009"
M9H77_15925,CrChr2.3004
M9H77_15927,"CRO_T001267, Cro001G.4475.4.p1, Cro001G.4475.6.p1, Cro001G.4475.9.p1, CRO_T105632"
M9H77_15928,"CRO_T001266, CRO_T105634"
M9H77_15929,"CRO_T001265, CrChr2.3001, CRO_T105635"
M9H77_15930,CRO_T001264
M9H77_15931,"CRO_T001263, CRO_T105637"
M9H77_15933,"CRO_T026523, CRO_T105639"
M9H77_15934,"Cro001G.4476.1.p1, Cro001G.4476.2.p1, Cro001G.4476.3.p1, Cro001G.4476.4.p1, CrChr2.2998"
M9H77_15936,CrChr2.2996
M9H77_15937,"CRO_T016321, Cro001G.4463.1.p1, Cro001G.4463.2.p1, CRO_T105642"
M9H77_15938,"Cro001G.4465.1.p1, CrChr2.2992, CRO_T105643"
M9H77_15940,CRO_T018065
M9H77_15941,Cro001G.4470.3.p1
M9H77_15942,"Cro001G.4471.1.p1, Cro001G.4471.2.p1, Cro001G.4471.3.p1"
M9H77_15943,"CRO_T018064, Cro001G.4473.1.p1, CrChr2.2984, CRO_T105648"
M9H77_15944,"Cro001G.4474.3.p1, CrChr2.2983"
M9H77_15945,Cro001G.4490.2.p1
M9H77_15946,"CRO_T010694, Cro001G.4491.1.p1, CrChr2.2981, CRO_T105651"
M9H77_15947,"Cro001G.4492.1.p1, CrChr2.2979, CRO_T105652"
M9H77_15948,"CRO_T002996, CrChr2.2978, CRO_T105653"
M9H77_15949,"CRO_T002990, Cro001G.4493.1.p1, CrChr2.2977, CRO_T105654"
M9H77_15950,"Cro001G.4494.1.p1, Cro001G.4494.2.p1"
M9H77_15951,"CRO_T002989, CrChr2.2975, CRO_T105656"
M9H77_15952,"CRO_T002994, Cro001G.4495.1.p1, CrChr2.2974, CRO_T105658"
M9H77_15953,"Cro001G.4496.1.p1, CrChr2.2973"
M9H77_15954,"CRO_T002992, CrChr2.2972, CRO_T105660"
M9H77_15955,"Cro001G.4497.1.p1, CrChr2.2971, CRO_T105661"
M9H77_15958,"CRO_T031701, Cro001G.4485.1.p1, CrChr2.2969, CRO_T105663"
M9H77_15959,"Cro001G.4487.1.p1, Cro001G.4487.2.p1, CrChr2.2968"
M9H77_15960,"CRO_T003622, Cro001G.4486.1.p1, CRO_T105666"
M9H77_15961,"CRO_T003089, Cro001G.4489.1.p1, CrChr2.2966, CRO_T105668"
M9H77_15962,Cro001G.4510.5.p1
M9H77_15963,"CRO_T029504, Cro001G.4511.1.p1, CrChr2.2964, CRO_T105671"
M9H77_15964,"Cro001G.4512.1.p1, CrChr2.2963"
M9H77_15965,"Cro001G.4513.1.p1, CrChr2.2962"
M9H77_15966,CRO_T020189
M9H77_15967,"CRO_T020188, CRO_T105675"
M9H77_15969,"CRO_T033403, CRO_T105676"
M9H77_15970,"Cro001G.4509.1.p1, CrChr2.2958"
M9H77_15971,"CrChr2.2957, CRO_T105678"
M9H77_15973,CRO_T013055
M9H77_15975,"Cro001G.4500.1.p1, CrChr2.2953"
M9H77_15976,"CRO_T003536, Cro001G.4478.1.p1, Cro001G.4478.5.p1, Cro001G.4479.3.p1, Cro001G.4479.4.p1, Cro001G.4479.5.p1, Cro001G.4479.6.p1, Cro001G.4479.7.p1, Cro001G.4501.1.p1, CrChr2.2952, CrChr2.3015, CRO_T105619, CRO_T105621"
M9H77_15977,"Cro001G.4503.1.p1, CrChr2.2951"
M9H77_15978,"Cro001G.4504.1.p1, CrChr2.2950, CRO_T105687"
M9H77_15979,"CRO_T001481, CrChr2.2949, CRO_T105688"
M9H77_15980,CRO_T001483
M9H77_15981,CRO_T001482
M9H77_15982,CRO_T019730
M9H77_15983,CRO_T019729
M9H77_15984,"CRO_T019728, Cro001G.4506.1.p1, Cro001G.4506.2.p1, CRO_T105693"
M9H77_15985,"Cro001G.4515.1.p1, CrChr2.2946"
M9H77_15988,"CRO_T018041, CrChr2.2945, CRO_T105698"
M9H77_15990,"CRO_T011327, Cro001G.4514.1.p1, CrChr2.2943, CRO_T105700"
M9H77_15991,"Cro001G.4516.1.p1, Cro001G.4516.2.p1, Cro001G.4516.3.p1, Cro001G.4516.4.p1, Cro001G.4516.5.p1, CrChr2.2942"
M9H77_15992,"Cro001G.4517.1.p1, CrChr2.2941"
M9H77_15993,"Cro001G.4518.1.p1, CrChr2.2940"
M9H77_15994,CrChr2.2939
M9H77_15995,Cro001G.4521.3.p1
M9H77_15997,"CRO_T016909, Cro001G.4520.1.p1, CrChr2.2936, CRO_T105710"
M9H77_15998,"Cro001G.4522.1.p1, CrChr2.2935"
M9H77_15999,"CRO_T025300, Cro001G.4523.1.p1, CrChr2.2934, CRO_T105713"
M9H77_16000,CRO_T027029
M9H77_16001,CRO_T002555
M9H77_16002,Cro001G.4543.3.p1
M9H77_16003,CRO_T022486
M9H77_16004,"CRO_T022484, Cro001G.4541.1.p1, CrChr2.2929, CRO_T130862"
M9H77_16005,"CRO_T011544, CRO_T130861"
M9H77_16006,"Cro001G.4545.2.p1, CRO_T130859"
M9H77_16008,"CRO_T026637, CRO_T130857"
M9H77_16009,Cro001G.4539.2.p1
M9H77_16013,CRO_T026685
M9H77_16014,"CRO_T026682, Cro001G.4544.1.p1, CrChr2.2919, CRO_T130846"
M9H77_16015,CRO_T026683
M9H77_16016,CRO_T026684
M9H77_16017,"CRO_T024147, CRO_T130842"
M9H77_16018,CRO_T024148
M9H77_16019,"CRO_T024149, CRO_T130839"
M9H77_16020,"Cro001G.4549.1.p1, CrChr2.2913"
M9H77_16021,"Cro001G.4550.4.p1, CrChr2.2912"
M9H77_16022,"Cro001G.4547.1.p1, CrChr2.2910"
M9H77_16023,CRO_T028642
M9H77_16024,"CRO_T028643, CRO_T130833"
M9H77_16025,CRO_T028641
M9H77_16026,"Cro001G.4559.2.p1, CrChr2.2907"
M9H77_16027,"Cro001G.4554.1.p2, CrChr2.2906, CRO_T130829"
M9H77_16028,"CRO_T014192, Cro001G.4554.1.p1, CrChr2.2905, CRO_T130828"
M9H77_16029,CRO_T014191
M9H77_16030,CRO_T032297
M9H77_16032,Cro001G.4555.1.p1
M9H77_16033,"CRO_T032295, CRO_T015312, Cro001G.4557.1.p1, Cro001G.9955.1.p1, CrChr2.2901, CRO_T125241, CRO_T130822"
M9H77_16034,"CRO_T032294, Cro001G.4558.1.p1, Cro001G.4558.2.p1, Cro001G.4558.4.p1, CrChr2.2900, CRO_T130821"
M9H77_16036,CRO_T017459
M9H77_16038,"CRO_T012567, Cro001G.4564.1.p1, CrChr2.2899, CRO_T130817"
M9H77_16039,"CRO_T012571, Cro001G.4565.1.p1, Cro001G.4565.2.p1, CRO_T130816"
M9H77_16040,Cro001G.4566.1.p1
M9H77_16041,"CRO_T012568, Cro001G.4561.1.p1, Cro001G.4561.2.p1, CrChr2.2897"
M9H77_16042,"CRO_T012569, Cro001G.4560.1.p1, CrChr2.2896, CRO_T130813"
M9H77_16044,CRO_T012570
M9H77_16045,"CRO_T015183, Cro001G.4567.1.p1"
M9H77_16048,"CRO_T009818, CRO_T130810"
M9H77_16049,"CRO_T009820, CRO_T130809"
M9H77_16050,"CRO_T009819, CRO_T130808"
M9H77_16051,CRO_T033329
M9H77_16052,CRO_T033328
M9H77_16053,CRO_T033330
M9H77_16055,"CRO_T002147, CrChr2.2887, CRO_T130804"
M9H77_16056,"CRO_T032293, CrChr2.2886, CRO_T130799"
M9H77_16058,"CRO_T000714, Cro001G.4577.1.p1, CrChr2.2885"
M9H77_16059,"CRO_T000713, Cro001G.4578.2.p1, Cro001G.4578.3.p1, Cro001G.4578.4.p1, CrChr2.2859, CRO_T130766, CRO_T130796"
M9H77_16060,Cro001G.4579.1.p1
M9H77_16062,Cro001G.4582.1.p1
M9H77_16063,"Cro001G.4583.1.p1, CrChr2.2881, CRO_T130791"
M9H77_16064,"Cro001G.4584.1.p1, CRO_T130790"
M9H77_16065,"Cro001G.4585.1.p1, CrChr2.2879"
M9H77_16066,CRO_T027054
M9H77_16070,"Cro001G.4586.1.p1, Cro001G.4586.2.p1"
M9H77_16071,"CRO_T004417, Cro001G.4589.1.p1, CrChr2.2874, CRO_T130783"
M9H77_16072,"CRO_T004418, CRO_T130782"
M9H77_16073,"CRO_T028688, Cro001G.4590.1.p1, CrChr2.2873, CRO_T130781"
M9H77_16074,CRO_T028690
M9H77_16075,"CRO_T028689, Cro001G.4587.1.p1, Cro001G.4588.1.p1, Cro001G.4588.3.p1, Cro001G.4588.4.p1, CrChr2.2872, CRO_T130780"
M9H77_16078,CRO_T022030
M9H77_16080,"CRO_T003860, Cro001G.4592.1.p1, Cro001G.4592.2.p1, CRO_T130770"
M9H77_16081,"CRO_T003861, CRO_T130769"
M9H77_16082,"CRO_T014565, CrChr2.2861, CRO_T130768"
M9H77_16083,CRO_T014566
M9H77_16084,"CRO_T000713, Cro001G.4578.2.p1, Cro001G.4578.3.p1, Cro001G.4578.4.p1, CrChr2.2859, CRO_T130766, CRO_T130796"
M9H77_16085,Cro001G.4572.1.p1
M9H77_16087,"Cro001G.4573.1.p1, CrChr2.2856"
M9H77_16088,"CRO_T004974, CRO_T130758"
M9H77_16089,"CRO_T033759, Cro001G.4613.1.p1, Cro001G.4613.10.p1, Cro001G.4613.11.p1, Cro001G.4613.2.p1, Cro001G.4613.3.p1, Cro001G.4613.4.p1, Cro001G.4613.5.p1, Cro001G.4613.6.p1, Cro001G.4613.7.p1, Cro001G.4613.8.p1, Cro001G.4613.9.p1, CRO_T130756"
M9H77_16091,"Cro001G.4614.1.p1, Cro001G.4614.2.p1"
M9H77_16092,"Cro001G.4615.1.p1, Cro001G.4615.2.p1"
M9H77_16093,"CRO_T033761, Cro001G.4616.1.p1, CrChr2.2849"
M9H77_16097,CRO_T018345
M9H77_16098,Cro001G.4618.1.p1
M9H77_16099,"Cro001G.4622.1.p1, Cro001G.4622.2.p1"
M9H77_16100,"CRO_T018346, CRO_T130744"
M9H77_16103,CrChr2.2839
M9H77_16104,CrChr2.2838
M9H77_16105,"CRO_T009388, CrChr2.2837, CRO_T130738"
M9H77_16106,"CRO_T014612, CRO_T130736"
M9H77_16107,"CRO_T014611, Cro001G.4624.1.p1, CrChr2.2836, CRO_T130735"
M9H77_16109,"CRO_T014610, Cro001G.4625.1.p1, CrChr2.2835, CRO_T130733"
M9H77_16110,"CRO_T014609, Cro001G.4626.1.p1, CrChr2.2834, CRO_T130732"
M9H77_16114,"CRO_T024248, Cro001G.4597.1.p1, CrChr2.2830, CRO_T130726"
M9H77_16117,"CRO_T024249, CrChr2.2828, CRO_T130723"
M9H77_16121,"Cro001G.4601.1.p1, CrChr2.2824"
M9H77_16122,"CRO_T009459, Cro001G.4602.1.p1, CrChr2.2823, CRO_T130717"
M9H77_16123,Cro001G.4603.1.p1
M9H77_16136,"Cro001G.4595.1.p1, CrChr2.2813"
M9H77_16139,Cro001G.4610.1.p1
M9H77_16144,Cro001G.4611.1.p1
M9H77_16145,"CRO_T026609, Cro001G.4627.1.p1, CrChr2.2806, CRO_T130691"
M9H77_16149,"Cro001G.4630.1.p1, CrChr2.2802, CRO_T130686"
M9H77_16153,CrChr2.2801
M9H77_16154,"Cro001G.4639.3.p1, CrChr2.2800"
M9H77_16157,CRO_T013553
M9H77_16158,CRO_T013548
M9H77_16159,"CRO_T009440, Cro001G.4634.1.p1, CrChr2.2799, CRO_T130674"
M9H77_16164,"CRO_T017375, CrChr2.2796, CRO_T130667"
M9H77_16165,CrChr2.2795
M9H77_16166,CrChr2.2794
M9H77_16167,Cro001G.4637.3.p1
M9H77_16169,CRO_T026126
M9H77_16170,"CRO_T026127, Cro001G.4641.1.p1, CrChr2.2790"
M9H77_16171,"Cro001G.4642.1.p1, CrChr2.2789"
M9H77_16172,"CRO_T024098, CRO_T130661"
M9H77_16173,"Cro001G.4643.1.p1, Cro001G.4643.2.p1"
M9H77_16174,"CRO_T033263, Cro001G.4643.1.p2, Cro001G.4643.2.p2, CRO_T130659"
M9H77_16175,"CRO_T033264, CRO_T130658"
M9H77_16176,CRO_T033265
M9H77_16179,CRO_T017847
M9H77_16181,"CRO_T010121, CRO_T130655"
M9H77_16182,CRO_T009328
M9H77_16183,CRO_T019702
M9H77_16184,"CRO_T019700, Cro001G.4653.2.p1, Cro001G.4653.4.p1, Cro001G.4653.5.p1, CrChr2.2786, CRO_T130651"
M9H77_16185,Cro001G.4653.1.p3
M9H77_16187,Cro001G.4654.1.p1
M9H77_16188,"CRO_T032420, CRO_T132305"
M9H77_16191,"CRO_T033079, CRO_T124676"
M9H77_16193,"CRO_T020666, Cro001G.12993.1.p3, Cro001G.12993.2.p2, CrChr2.2772, CRO_T124679"
M9H77_16194,"CRO_T020665, CRO_T124680"
M9H77_16195,"CRO_T025710, CRO_T124681"
M9H77_16196,CRO_T005384
M9H77_16197,CRO_T005383
M9H77_16198,CRO_T031244
M9H77_16202,"CRO_T007976, Cro001G.12997.1.p1, CrChr2.2764, CRO_T124689"
M9H77_16203,"CRO_T007975, Cro001G.13001.1.p1, CRO_T124690"
M9H77_16211,CrChr2.2754
M9H77_16212,"CRO_T014962, CrChr2.2753, CRO_T124698"
M9H77_16213,CrChr2.2752
M9H77_16216,"CRO_T024032, CrChr2.2751"
M9H77_16219,"CRO_T017362, Cro001G.13015.1.p1, CRO_T124703"
M9H77_16221,CrChr2.2748
M9H77_16224,CrChr2.2745
M9H77_16233,"Cro001G.13007.2.p1, Cro001G.13007.3.p1, Cro001G.13007.4.p1"
M9H77_16238,"CRO_T004474, Cro001G.13313.1.p1"
M9H77_16239,"Cro001G.13311.1.p1, CrChr2.2738"
M9H77_16243,"CrChr2.2737, CRO_T124723"
M9H77_16244,CrChr2.2736
M9H77_16245,"CRO_T013744, CrChr2.2735"
M9H77_16248,"Cro001G.13307.1.p1, CrChr2.2732, CRO_T124726"
M9H77_16249,CRO_T012258
M9H77_16250,CRO_T003149
M9H77_16251,"CRO_T003151, CrChr2.2731, CRO_T124728"
M9H77_16253,CRO_T003150
M9H77_16258,"Cro001G.13297.1.p1, CrChr2.2724"
M9H77_16262,"CRO_T002224, CRO_T124746"
M9H77_16263,"Cro001G.13306.1.p1, CrChr2.2720, CRO_T124748"
M9H77_16264,"CRO_T021020, CRO_T124751"
M9H77_16265,"CRO_T010951, CrChr2.2717, CRO_T124754"
M9H77_16266,Cro001G.13303.1.p1
M9H77_16267,Cro001G.13302.1.p1
M9H77_16268,"CRO_T029343, Cro001G.13301.1.p1, CrChr2.2714, CRO_T124757"
M9H77_16269,Cro001G.13300.1.p1
M9H77_16271,"Cro001G.13294.1.p1, Cro001G.13294.4.p1, Cro001G.13294.7.p1"
M9H77_16272,"Cro001G.13295.1.p1, Cro001G.13295.3.p1, CrChr2.2711"
M9H77_16273,"CRO_T011447, CRO_T124762"
M9H77_16274,"CRO_T011445, CrChr2.2710, CRO_T124763"
M9H77_16275,CRO_T011446
M9H77_16277,"CRO_T018377, Cro001G.13293.1.p1, CrChr2.2707, CRO_T124766"
M9H77_16279,"CRO_T009944, Cro001G.13290.1.p1, CrChr2.2705, CRO_T124767"
M9H77_16280,"CRO_T009945, CRO_T124768"
M9H77_16281,"CRO_T011190, CRO_T124769"
M9H77_16282,"CRO_T011195, CRO_T124772"
M9H77_16284,"CRO_T011192, Cro001G.13286.1.p1, CrChr2.2700, CRO_T124775"
M9H77_16285,CRO_T011196
M9H77_16286,"CRO_T011193, Cro001G.13284.1.p1, CrChr2.2699, CRO_T124776"
M9H77_16288,CRO_T020152
M9H77_16289,"CRO_T020151, CRO_T124778"
M9H77_16292,"Cro001G.13281.1.p1, CrChr2.2695"
M9H77_16293,"CRO_T025490, Cro001G.13278.1.p1, CrChr2.2694, CRO_T124781"
M9H77_16295,CrChr2.2691
M9H77_16296,"CRO_T024293, Cro001G.13285.1.p1, Cro001G.13285.3.p1, CRO_T124785"
M9H77_16298,CRO_T004372
M9H77_16299,"CRO_T002336, CRO_T124788"
M9H77_16303,"CRO_T026401, Cro001G.13276.1.p1, CrChr2.2685, CRO_T124792"
M9H77_16304,"CRO_T025122, Cro001G.13277.1.p1, Cro001G.13277.2.p1, Cro001G.13277.3.p1, CrChr2.2684, CRO_T124793"
M9H77_16305,CRO_T025121
M9H77_16310,CRO_T025776
M9H77_16311,CRO_T025778
M9H77_16312,CRO_T025777
M9H77_16313,"CRO_T033599, Cro001G.13272.1.p1, CrChr2.2678, CRO_T124798"
M9H77_16314,"CRO_T033600, CrChr2.2677, CRO_T124799"
M9H77_16315,CRO_T033601
M9H77_16318,CRO_T014632
M9H77_16319,"CRO_T014633, CRO_T124807"
M9H77_16320,CRO_T014636
M9H77_16321,"Cro001G.13265.1.p1, CrChr2.2674, CRO_T124808"
M9H77_16322,"Cro001G.13264.1.p1, CrChr2.2673"
M9H77_16323,"Cro001G.13262.1.p1, Cro001G.13262.2.p1, CrChr2.2672"
M9H77_16324,CRO_T018789
M9H77_16325,"CRO_T018788, Cro001G.13260.1.p1"
M9H77_16326,CRO_T018791
M9H77_16327,"CRO_T000702, Cro001G.13258.1.p1, CrChr2.2665, CRO_T124816"
M9H77_16329,CRO_T005963
M9H77_16332,"CRO_T016697, Cro001G.13253.1.p2, Cro001G.13253.2.p1, CRO_T124819"
M9H77_16335,"CRO_T029652, CRO_T124822"
M9H77_16337,"Cro001G.13251.1.p1, CrChr2.2659"
M9H77_16339,CRO_T024031
M9H77_16340,"CRO_T028229, Cro001G.13246.1.p1, CrChr2.2657, CRO_T124829"
M9H77_16343,"CRO_T012834, CRO_T124833"
M9H77_16350,CRO_T013108
M9H77_16354,CRO_T016503
M9H77_16359,"Cro001G.13241.2.p1, CrChr2.2647, CRO_T124846"
M9H77_16368,CRO_T002069
M9H77_16371,"Cro001G.13232.1.p1, CrChr2.2640, CRO_T124863"
M9H77_16381,"Cro001G.13226.1.p2, CrChr2.2633"
M9H77_16382,"CRO_T028848, Cro001G.13226.1.p1, CRO_T124876"
M9H77_16383,"CRO_T005605, CRO_T124877"
M9H77_16384,"Cro001G.13221.1.p1, Cro001G.13221.2.p1"
M9H77_16385,"CRO_T005604, Cro001G.13220.1.p1, CrChr2.2628, CRO_T124880"
M9H77_16388,"CRO_T022294, CRO_T124882"
M9H77_16390,"Cro001G.13219.1.p1, Cro001G.13219.2.p1, Cro001G.13219.3.p1"
M9H77_16391,"Cro001G.13218.1.p1, CrChr2.2626"
M9H77_16392,CRO_T022378
M9H77_16393,CrChr2.2625
M9H77_16396,CRO_T009199
M9H77_16399,"CRO_T009198, CRO_T124892"
M9H77_16401,CRO_T028252
M9H77_16402,"Cro001G.13208.1.p1, CrChr2.2621, CRO_T124897"
M9H77_16403,CRO_T027701
M9H77_16409,"Cro001G.13206.1.p1, CrChr2.2617"
M9H77_16414,CRO_T009568
M9H77_16415,CRO_T009567
M9H77_16418,CRO_T024596
M9H77_16420,Cro001G.13209.1.p1
M9H77_16424,"CRO_T028995, CRO_T119435"
M9H77_16426,"CRO_T028993, Cro001G.13196.1.p1, CrChr2.2600, CRO_T119433"
M9H77_16431,"CRO_T030372, CrChr2.2597, CRO_T140910"
M9H77_16434,"CRO_T027447, Cro001G.13191.1.p1, CRO_T140915"
M9H77_16443,CRO_T003065
M9H77_16444,CRO_T002253
M9H77_16445,"CRO_T002252, CRO_T140926"
M9H77_16447,"Cro001G.13197.1.p1, CrChr2.2583, CRO_T140929"
M9H77_16448,Cro001G.13186.1.p1
M9H77_16450,Cro001G.13184.1.p1
M9H77_16459,Cro001G.13180.1.p1
M9H77_16462,CRO_T002130
M9H77_16464,CRO_T002131
M9H77_16465,CRO_T022923
M9H77_16480,"CRO_T033627, Cro001G.13157.1.p1, CRO_T140968"
M9H77_16495,CRO_T022838
M9H77_16499,"CRO_T000838, CRO_T140990"
M9H77_16509,Cro001G.13131.1.p1
M9H77_16517,"CRO_T027102, Cro001G.13126.1.p1, CRO_T141020"
M9H77_16530,CRO_T014217
M9H77_16531,CRO_T014218
M9H77_16532,"Cro001G.13145.1.p1, Cro001G.13145.2.p1, CrChr2.2502, CRO_T130479"
M9H77_16533,CRO_T005664
M9H77_16534,CRO_T005670
M9H77_16535,"CRO_T005669, CRO_T114886"
M9H77_16537,"Cro001G.13139.1.p1, CrChr2.2492, CRO_T114889"
M9H77_16540,"Cro001G.13117.1.p1, Cro001G.13117.2.p1"
M9H77_16542,"CRO_T005672, CRO_T114893"
M9H77_16547,CRO_T023965
M9H77_16548,"CRO_T023964, Cro001G.13118.1.p2, Cro001G.13118.10.p3, Cro001G.13118.11.p3, Cro001G.13118.12.p3, Cro001G.13118.13.p2, Cro001G.13118.14.p2, Cro001G.13118.16.p2, Cro001G.13118.17.p3, Cro001G.13118.19.p3, Cro001G.13118.2.p4, Cro001G.13118.20.p2, Cro001G.13118.3.p3, Cro001G.13118.4.p4, Cro001G.13118.5.p3, Cro001G.13118.6.p2, Cro001G.13118.9.p2, CRO_T114903"
M9H77_16550,CRO_T023966
M9H77_16559,"Cro001G.13100.1.p1, CrChr2.2482"
M9H77_16560,"Cro001G.13099.1.p1, CrChr2.2481"
M9H77_16572,"CRO_T013716, CRO_T114925"
M9H77_16573,"CRO_T013715, Cro001G.13114.1.p1, Cro001G.13114.3.p1, CrChr2.2473, CRO_T114927"
M9H77_16586,"CRO_T010030, Cro001G.13108.1.p1, Cro001G.13108.2.p1, CrChr2.2465, CRO_T114941"
M9H77_16595,"Cro001G.13105.1.p1, Cro001G.13105.2.p1, CrChr2.2457, CRO_T114954"
M9H77_16596,"Cro001G.13092.1.p1, CrChr2.2456, CRO_T114955"
M9H77_16597,"CRO_T004779, CrChr2.2455, CRO_T114956"
M9H77_16602,CRO_T029396
M9H77_16603,"Cro001G.13086.1.p1, CrChr2.2449"
M9H77_16604,"CRO_T029394, CRO_T114964"
M9H77_16606,Cro001G.13084.1.p1
M9H77_16608,"CRO_T029391, Cro001G.13085.1.p1, CrChr2.2445, CRO_T114967"
M9H77_16609,CRO_T027513
M9H77_16611,"CRO_T009445, Cro001G.13078.1.p1, CrChr2.2438, CRO_T114980"
M9H77_16612,"CRO_T009446, Cro001G.13078.1.p2, CrChr2.2437, CRO_T114981"
M9H77_16613,"CRO_T009448, CRO_T114982"
M9H77_16614,"CRO_T009447, CRO_T114983"
M9H77_16615,"Cro001G.13080.1.p1, CrChr2.2435, CRO_T114984"
M9H77_16616,CRO_T018384
M9H77_16617,"Cro001G.13075.1.p1, CrChr2.2434"
M9H77_16619,"Cro001G.13077.1.p1, CrChr2.2433"
M9H77_16620,"Cro001G.13076.1.p1, CrChr2.2432"
M9H77_16622,"CRO_T019442, CRO_T114998"
M9H77_16624,"CRO_T000666, Cro001G.13089.1.p1, Cro001G.13089.2.p1, Cro001G.13089.3.p1, CrChr2.2431"
M9H77_16625,CRO_T023184
M9H77_16626,CRO_T007107
M9H77_16627,Cro001G.13087.2.p1
M9H77_16628,"CRO_T007108, Cro001G.13087.2.p2, CrChr2.2426, CRO_T115003"
M9H77_16629,CrChr2.2421
M9H77_16630,"CRO_T029978, CrChr2.2420, CRO_T115009"
M9H77_16633,CRO_T013071
M9H77_16638,"CRO_T025120, CRO_T115027"
M9H77_16641,"CRO_T001273, CRO_T115033"
M9H77_16645,"CRO_T008521, Cro001G.13069.1.p1, CrChr2.2411, CRO_T115036"
M9H77_16657,CRO_T011990
M9H77_16658,CRO_T015643
M9H77_16659,"CRO_T015644, CRO_T115057"
M9H77_16664,CRO_T032086
M9H77_16665,CRO_T020153
M9H77_16666,CRO_T000231
M9H77_16671,CRO_T011156
M9H77_16678,"Cro001G.13054.1.p2, CrChr2.2392"
M9H77_16680,CRO_T014596
M9H77_16681,CRO_T014597
M9H77_16683,CRO_T031460
M9H77_16684,"Cro001G.13049.1.p1, Cro001G.13049.4.p1, CrChr2.2390, CRO_T115087"
M9H77_16685,"CRO_T015445, Cro001G.13047.1.p1, CrChr2.2389, CRO_T115088"
M9H77_16687,CRO_T004233
M9H77_16691,"CRO_T032367, CRO_T115099"
M9H77_16696,CRO_T020678
M9H77_16701,"CRO_T019939, CRO_T115114"
M9H77_16707,CRO_T003846
M9H77_16708,CRO_T005581
M9H77_16713,CRO_T019447
M9H77_16724,CRO_T013795
M9H77_16725,CRO_T013795
M9H77_16734,CRO_T007737
M9H77_16744,CRO_T021632
M9H77_16751,"CRO_T032107, CRO_T115133"
M9H77_16752,CRO_T009873
M9H77_16756,"CRO_T013934, Cro001G.20144.1.p1, CrChr2.2336, CRO_T115138"
M9H77_16758,"CRO_T017962, CRO_T115141"
M9H77_16768,"CRO_T002775, CRO_T115151"
M9H77_16774,CRO_T015354
M9H77_16775,CRO_T012307
M9H77_16776,Cro001G.20136.1.p1
M9H77_16777,CRO_T015266
M9H77_16779,"Cro001G.20139.1.p1, CrChr2.2314, CRO_T115168"
M9H77_16780,CrChr2.2313
M9H77_16781,CRO_T029403
M9H77_16784,"CRO_T002599, Cro001G.20138.1.p1, CrChr2.2310, CRO_T115170"
M9H77_16785,CRO_T002598
M9H77_16787,CRO_T001526
M9H77_16788,CRO_T031688
M9H77_16789,CRO_T031690
M9H77_16790,"Cro001G.20134.1.p1, Cro001G.20134.4.p1"
M9H77_16798,"CRO_T018329, CRO_T115179"
M9H77_16800,"CrChr2.2301, CRO_T115183"
M9H77_16801,CRO_T003691
M9H77_16802,"CRO_T003690, CRO_T115184"
M9H77_16806,Cro001G.20123.2.p1
M9H77_16807,CRO_T018770
M9H77_16812,"CRO_T018839, CRO_T115201"
M9H77_16820,CRO_T033199
M9H77_16821,CRO_T033197
M9H77_16822,CRO_T016577
M9H77_16823,"CRO_T008056, CRO_T115216"
M9H77_16825,"Cro001G.20115.1.p1, Cro001G.20115.3.p1"
M9H77_16826,CRO_T030072
M9H77_16831,"Cro001G.20114.1.p1, CrChr2.2280, CRO_T115228"
M9H77_16837,"CRO_T029882, CRO_T115233"
M9H77_16838,"CRO_T027694, CRO_T115235"
M9H77_16845,CRO_T027155
M9H77_16846,CRO_T030059
M9H77_16848,"Cro001G.20104.1.p1, CrChr2.2265"
M9H77_16849,"CRO_T002264, CRO_T115249"
M9H77_16850,CrChr2.2261
M9H77_16851,CRO_T002266
M9H77_16852,CRO_T002265
M9H77_16853,CRO_T002267
M9H77_16854,"CrChr2.2260, CRO_T115255"
M9H77_16858,"CRO_T006314, Cro001G.20101.1.p1"
M9H77_16859,"CRO_T011424, CrChr2.2257"
M9H77_16860,CRO_T019480
M9H77_16861,CRO_T022839
M9H77_16864,"CRO_T014956, CRO_T115270"
M9H77_16866,CRO_T013751
M9H77_16870,"Cro001G.20097.1.p1, CrChr2.2245"
M9H77_16871,CRO_T032088
M9H77_16872,Cro001G.20095.1.p1
M9H77_16873,CRO_T031536
M9H77_16876,"CRO_T021778, Cro001G.20088.1.p1, CrChr2.2240, CRO_T115290"
M9H77_16882,"CRO_T003814, CRO_T115295"
M9H77_16885,CRO_T003207
M9H77_16888,"CRO_T000571, Cro001G.20087.1.p1, CrChr2.2233, CRO_T115302"
